source,target,length,name,highway,oneway
9932,4289,23.87,Andromeda Street,residential,0
9934,12961,10.02,El Centro Street,residential,0
9935,3442,9.54,Buick Street,tertiary,0
9935,8595,224.85,Regalado Avenue,secondary,1
9936,13281,64.61,Hobart Street,residential,0
9936,4149,20.74,Republic Avenue,secondary,0
9936,4427,25.23,Regalado Avenue,secondary,0
9936,13295,178.92,Republic Avenue,secondary,0
9937,3446,84.23,Buick Street,residential,0
9938,4509,56.83,Carmel Street,residential,0
9938,3446,310.8,Colt Street,residential,0
9938,4409,94.54,Carmel Street,residential,0
9939,7395,53.51,DANR Street,residential,0
9940,1874,113.53,1st Avenue,residential,1
9941,4531,14.65,South Drive,residential,0
9942,9474,52.44,North Drive,residential,0
9942,4990,48.31,Olive Street,residential,0
9942,9333,16.63,West Drive,residential,0
9943,4446,41.98,Hobart Interior,residential,0
9944,6994,62.15,Sampaguita Avenue,tertiary,0
9944,2355,333.56,Sampaguita Avenue,tertiary,0
9944,4295,64.55,Chico Street,residential,0
9945,627,151.58,Cabalata Street,residential,0
9945,8925,43.92,Cabalata Street,residential,0
9945,8926,64.96,R. Familara Street,residential,1
9946,1438,34.5,Maria Clara Street,secondary,0
9946,3177,241.3,Nicanor Roxas Street,tertiary,0
9946,1208,248.91,Maria Clara Street,secondary,0
9947,9031,7.42,,tertiary,1
9947,1142,28.11,Industria Street,tertiary,0
9948,50,9.99,11th Jamboree Street,tertiary,0
9948,672,91.39,Scout Limbaga Extension,residential,1
9948,665,52.33,11th Jamboree Street,tertiary,0
9949,50,75.45,11th Jamboree Street,tertiary,0
9949,662,7.31,11th Jamboree Street,tertiary,0
9950,12446,9.85,NIA Road,tertiary,1
9950,12933,276.01,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
9951,2984,9.06,East Avenue,primary,1
9951,13376,559.01,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
9952,11001,48.72,North Avenue,primary,1
9953,9200,54.85,Captain Guido Street,residential,0
9953,904,207.3,Jose Abad Santos Street,residential,0
9953,903,158.87,Jose Abad Santos Street,residential,0
9954,11121,8.57,Del Monte Avenue,secondary,0
9954,11118,29.18,Del Monte Avenue,secondary,0
9954,11117,28.24,Fernando Poe Jr. Avenue,secondary,1
9955,1023,34.16,Tomas Morato Avenue,secondary,1
9956,11868,7.19,Don Alejandro Roces Avenue,unclassified,1
9956,11867,9.03,Tomas Morato Avenue,secondary,1
9957,1023,9.84,Marathon Extension,residential,1
9957,9956,55.68,Tomas Morato Avenue,secondary,1
9958,518,121.52,Kaimito Street,residential,0
9959,355,224.36,Harvard Street,residential,0
9959,113,82.12,Ermin Garcia Street,tertiary,0
9959,346,9.97,Ermin Garcia Street,tertiary,0
9960,172,14.74,Masaya Street,tertiary,0
9960,435,152.15,Masaya Street,tertiary,1
9961,9413,14.58,Mayaman Street,residential,0
9961,9960,67.68,Maharlika Street,residential,1
9962,5308,32.14,Livelihood Street,residential,0
9962,8445,96.95,Livelihood Street,residential,0
9962,5348,96.84,Arba Street Extension,residential,0
9963,10644,20.43,Saging Street,residential,0
9964,12812,22.21,,residential,0
9965,9966,48.08,,residential,0
9966,9968,23.85,,residential,0
9966,3611,22.02,,residential,0
9966,9965,48.08,,residential,0
9967,3610,35.97,Session Road,residential,0
9968,9966,23.85,,residential,0
9969,10610,112.4,,residential,0
9970,9971,34.31,,residential,0
9970,9972,48.87,,residential,0
9970,12712,14.54,,residential,0
9971,12714,17.39,Major Street,residential,0
9971,9972,19.02,Major Street,residential,0
9971,9970,34.31,,residential,0
9972,9971,19.02,Major Street,residential,0
9972,9973,15.62,Major Street,residential,0
9972,9970,48.87,,residential,0
9973,9972,15.62,Major Street,residential,0
9973,9974,10.49,Major Street,residential,0
9973,9975,6.74,,residential,0
9974,9977,64.46,Battalion Street,residential,0
9974,9973,10.49,Major Street,residential,0
9974,11632,246.02,Battalion Street,residential,0
9975,9973,6.74,,residential,0
9975,12715,43.23,,residential,0
9975,9976,27.26,,residential,0
9976,9975,27.26,,residential,0
9977,9974,64.46,Battalion Street,residential,0
9978,3563,36.13,Maayusin Extension,residential,0
9978,7656,38.87,Maayusin Extension,residential,0
9978,10824,261.08,Makatarungan,residential,0
9979,12077,32.26,5th Street,residential,0
9980,9981,88.1,Esguerra Street,residential,0
9981,4853,152.48,Ernestito Street,residential,0
9981,4852,65.65,Ernestito Street,residential,0
9981,9980,88.1,Esguerra Street,residential,0
9982,1580,26.86,Tangali Street,residential,1
9982,1604,253.74,Tendido Street,residential,0
9983,287,42.03,Banawe Street,unclassified,0
9984,3339,48.48,Interior Kaingin Road,unclassified,0
9985,809,39.84,Bonifacio Place,residential,0
9986,9987,31.4,,residential,0
9986,9989,69.71,,residential,0
9986,9988,190.57,,residential,0
9987,9986,31.4,,residential,0
9988,7352,202.98,Capitol Hills Drive,tertiary,0
9988,13104,78.79,Capitol Hills Drive,tertiary,0
9988,9986,190.57,,residential,0
9989,9986,69.71,,residential,0
9990,8822,197.4,Calderon Street,residential,0
9991,5142,28.89,,residential,0
9992,11807,9.65,J. Bautista Street,residential,0
9992,4765,440.32,Quirino Highway,primary,1
9992,4573,61.86,J. Bautista Street,residential,0
9993,4585,7.71,,unclassified,0
9994,11600,11.03,Main Street,residential,0
9995,2407,110.14,San Isidro Street,residential,0
9996,1757,40.16,Bayani Road,residential,0
9997,12240,173.7,Putol na Daan,residential,0
9998,12240,1.9,Esperanza Street,residential,0
9998,12241,15.22,Esperanza Street,residential,1
9998,4676,11.63,Esperanza Street,residential,0
9999,4712,42.82,Esperanza Street,residential,0
10000,4770,48.18,Amor Street,residential,0
10000,13589,4.83,,residential,0
10000,4611,162.67,Amor Street,residential,0
10001,8160,85.79,Fernando Poe Jr. Avenue,secondary,0
10001,901,14.77,Fernando Poe Jr. Avenue,secondary,0
10001,7231,115.64,General Lim Street,residential,0
10002,1641,51.39,Andres Bonifacio Avenue,primary,1
10003,10004,44.59,Del Monte Avenue,secondary,1
10004,9355,116.23,Kanlaon Street,residential,0
10004,8419,11.67,Del Monte Avenue,secondary,1
10005,853,185.98,,trunk_link,1
10005,8577,111.78,North Luzon Expressway,motorway,1
10006,10005,82.59,Andres Bonifacio Avenue,trunk,1
10006,139,778.8,,trunk_link,1
10007,1144,74.99,,trunk_link,1
10007,10960,85.09,Dita Street,unclassified,0
10008,11293,30.32,,trunk_link,1
10008,852,182.46,,trunk_link,1
10009,11252,43.48,,residential,0
10009,8610,213.19,S Gonzales Drive,residential,0
10009,11530,72.23,S Gonzales Drive,residential,0
10010,7824,161.0,M. Pascual Street,residential,0
10011,2252,68.68,,residential,0
10012,9866,9.29,Scout Memorial Circle,primary,1
10013,10012,31.37,Scout Memorial Circle,primary,1
10013,9871,38.89,Timog Avenue,primary,1
10014,10013,6.79,Scout Memorial Circle,primary,1
10015,9956,7.53,Don Alejandro Roces Avenue,secondary,1
10015,9955,22.13,Tomas Morato Avenue,secondary,1
10016,10017,28.31,Tomas Morato Avenue,secondary,1
10016,7837,44.83,,secondary_link,1
10017,7835,8.81,Tomas Morato Avenue,secondary,1
10017,7837,27.98,Kamuning Road,secondary,1
10018,10023,4.71,Roces Rotonda,secondary,1
10019,7344,84.63,Mother Ignacia Avenue,tertiary,0
10019,11141,29.95,Mother Ignacia Avenue,tertiary,1
10020,10027,39.36,Don Alejandro Roces Avenue,unclassified,1
10020,10025,28.29,Roces Rotonda,secondary,1
10021,10020,18.2,Roces Rotonda,secondary,1
10022,3040,75.44,Don Alejandro Roces Avenue,secondary,1
10022,11083,19.0,Roces Rotonda,secondary,1
10023,11140,19.03,South A Street,tertiary,1
10023,12535,33.3,Roces Rotonda,secondary,1
10024,10026,58.33,Mother Ignacia Avenue,secondary,1
10024,10018,28.83,Roces Rotonda,secondary,1
10025,10024,15.19,Roces Rotonda,secondary,1
10026,11139,37.1,Mother Ignacia Avenue,secondary,1
10026,7660,155.33,Mother Ignacia Avenue,secondary,0
10027,12451,48.98,Don Alejandro Roces Avenue,unclassified,1
10028,2572,96.7,University Avenue,secondary,1
10028,2571,62.33,,residential,1
10028,13112,192.54,Commonwealth Avenue,primary,1
10029,9693,155.05,Elliptical Road,primary,1
10030,8966,463.22,East Avenue,primary,1
10030,10029,140.14,Elliptical Road,primary,1
10031,3829,105.55,East Lawin Avenue,residential,0
10031,8843,98.46,East Lawin Avenue,residential,0
10031,4070,133.83,Ormoc Road,residential,0
10032,8029,32.36,San Agustin Street,residential,0
10033,2212,9.97,Via Milano Street,residential,0
10034,2206,9.16,Luciano Estrada Street,residential,0
10034,2210,70.92,Tagumpay Street,residential,0
10034,3287,437.42,Luciano Estrada Street,residential,0
10035,3792,138.3,Property Street,residential,0
10036,4030,133.74,Acuña Street,residential,0
10037,3854,22.07,Park Lane,residential,0
10038,3854,24.89,Park Lane,residential,0
10039,10040,88.63,Premium Extension,residential,0
10040,3999,55.32,Premium Street,residential,0
10040,10039,88.63,Premium Extension,residential,0
10040,2790,99.84,Premium Street,residential,0
10041,10086,13.32,,primary_link,1
10041,12422,41.09,Quezon Avenue,tertiary,1
10042,4835,62.03,Don Sergio Extension,residential,0
10043,3841,4.61,Road 1,secondary,0
10043,3710,47.76,Road 1,secondary,0
10043,3940,61.57,Alley 4,residential,0
10044,2595,4.14,Road 1,secondary,0
10044,2199,29.23,Alley 31,residential,0
10044,3678,51.35,Road 1,secondary,0
10045,10047,14.57,General Santos Street,unclassified,1
10045,10046,7.92,EDSA,secondary,1
10046,9697,17.0,EDSA,secondary,1
10048,10046,15.7,General Santos Street,unclassified,1
10049,9417,94.19,Sampaguita Street Extension,residential,0
10050,6908,70.24,Lauan Street,residential,0
10051,7236,83.72,Tokyo Street,residential,0
10051,6906,12.17,Tokyo Street,residential,0
10051,6908,54.08,Bonn Street,residential,0
10052,11161,102.79,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
10053,9674,29.77,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
10053,10054,34.25,,primary_link,1
10054,13572,740.17,North Avenue,primary,1
10055,13428,57.28,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
10056,6347,70.64,Interneighborhood Avenue,residential,0
10056,12836,20.91,Interneighborhood Avenue,tertiary,0
10056,6346,61.0,Osmeña Extension,tertiary,0
10056,6278,109.22,Rolex,residential,0
10057,5840,83.85,Taurus Street,residential,0
10058,119,104.97,Esteban Abada Street,residential,0
10058,9577,63.63,Esteban Abada Street,residential,0
10058,13139,71.6,Park 9 Alley,residential,1
10059,4780,35.35,Rodeo Drive,residential,1
10060,6982,24.08,Rolling Road Extension,residential,0
10061,2858,58.68,Ilang-ilang Street,residential,0
10062,9054,45.28,Hillcrest Street,residential,0
10063,1128,5.21,P. A. Bernardo Avenue,tertiary,0
10063,2935,46.64,P. A. Bernardo Avenue,tertiary,0
10063,2861,364.15,Driod Street,residential,0
10064,3107,238.12,N. Domingo Street,secondary,0
10064,1129,134.36,Aurora Boulevard,primary,1
10065,10067,60.2,Aurora Boulevard,primary,1
10065,10064,12.44,N. Domingo Street,secondary,1
10066,10065,75.75,Aurora Boulevard,primary,1
10067,3119,20.8,Monte de Piedad Street,tertiary,0
10067,2976,147.53,Monte de Piedad Street,tertiary,0
10067,3019,148.2,Aurora Boulevard,primary,1
10068,2442,181.51,Planas Ⅰ,residential,0
10068,3099,256.74,"['Planas Ⅲ', 'Planas Ⅰ']",residential,0
10068,2892,144.79,Planas Ⅱ,residential,0
10069,45,4.85,Kamuning Road,secondary,0
10069,9800,140.81,Kamuning Road,secondary,0
10069,48,121.33,Scout Rallos Extension,residential,1
10070,7749,37.65,EDSA,primary,1
10070,2767,45.76,,primary_link,1
10071,3095,88.28,Mabilis Street,residential,0
10071,9317,59.3,Alley 1,residential,0
10071,3153,182.03,Mabilis Street,residential,0
10072,12299,165.61,Gregorio Araneta Avenue,primary,1
10072,12300,212.82,,motorway_link,1
10073,2983,21.32,,primary_link,0
10073,66,90.39,Gregorio Araneta Avenue,primary,1
10074,8139,10.99,Mactan Street,unclassified,1
10075,912,25.97,Surigao Street,residential,1
10075,10076,29.65,Zamboanga Street,residential,0
10076,913,66.77,Zamboanga Street,residential,0
10076,912,38.3,Zamboanga Street,residential,0
10076,10075,29.65,Zamboanga Street,residential,0
10077,9862,50.13,West Avenue,primary,0
10077,8165,44.66,West Avenue,primary,0
10077,915,99.54,Zamboanga Street,residential,0
10078,10080,58.56,Scout Santiago Street,residential,0
10078,376,60.43,Scout Santiago Street,residential,0
10078,365,227.71,Scout Doctor Lazcano Street,residential,1
10079,378,59.05,Scout Santiago Street,residential,0
10079,368,228.82,Scout Fuentebella Street,residential,1
10079,377,61.25,Scout Santiago Street,residential,0
10080,392,237.37,Scout De Guia Street,residential,1
10080,10078,58.56,Scout Santiago Street,residential,0
10080,377,60.58,Scout Santiago Street,residential,0
10081,3199,23.73,Daily Mirror Street,residential,0
10081,3201,3.6,Tomas Benitez Street,residential,0
10081,3193,58.8,Tomas Benitez Street,residential,0
10082,3773,40.1,Basilan Road,residential,0
10083,12256,15.5,,primary_link,1
10083,9952,105.65,North Avenue,primary,1
10084,9695,27.62,,primary_link,1
10084,10149,128.62,North Avenue,primary,1
10085,10086,213.09,Quezon Avenue,primary,1
10085,10041,205.3,Quezon Avenue,tertiary,1
10086,12421,20.33,Quezon Avenue,primary,1
10087,6918,316.86,Quezon Avenue,primary,1
10087,6919,273.88,Quezon Avenue,primary,1
10088,10087,31.51,Quezon Avenue,primary,1
10089,10088,61.91,,primary_link,1
10089,7739,45.85,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
10090,5845,28.17,Asteroid Street,residential,0
10091,3173,252.9,Senator Miriam P. Defensor-Santiago Avenue,secondary,1
10092,10091,51.22,,primary_link,1
10092,7740,41.94,Quezon Avenue,primary,1
10093,2130,40.85,Aramismis Street,residential,0
10093,2129,10.28,Aramismis Street,residential,0
10093,8318,51.25,Lanete Street,residential,0
10094,37,33.63,Elliptical Road,primary,1
10095,8778,58.34,Twin Peaks Drive,residential,0
10095,2001,96.35,Comets Loop,residential,1
10096,898,84.14,,primary_link,1
10096,8153,40.67,West Avenue,primary,1
10097,8150,17.58,West Avenue,primary,0
10097,462,240.63,West Avenue,primary,0
10098,27,256.9,"['M. Roxas Avenue', 'Osmeña Avenue']",tertiary,1
10099,28,394.42,M. Roxas Avenue,tertiary,1
10100,10098,22.0,A. Maria Regidor Street,unclassified,1
10100,162,29.38,A. Maria Regidor Street,unclassified,0
10101,10103,6.5,,residential,0
10101,3328,103.06,Sunset Drive,residential,0
10101,3326,73.46,Sunset Drive,residential,0
10102,8576,454.03,Santolan Road,secondary,1
10102,10239,15.44,Santolan Road,secondary,0
10103,10101,6.5,,residential,0
10104,3329,641.16,Big Horseshoe Drive,residential,1
10104,3327,80.58,Valentina Street,residential,1
10105,3370,8.47,AFP Road,tertiary,0
10105,10899,40.53,AFP Road,tertiary,0
10105,10900,53.48,Military Cut-off Road,residential,0
10106,1819,73.11,D. V. Madrigal Avenue,residential,0
10106,2014,155.82,D. V. Madrigal Avenue,residential,0
10106,2014,252.35,Madrigal Circle,residential,0
10106,1855,89.85,Madrigal Street,residential,0
10107,11047,14.06,,unclassified,1
10107,7334,336.61,White Plains Avenue,tertiary,1
10108,126,107.02,M. V. del Rosario Street,residential,0
10108,127,177.72,N. Reyes Street,residential,0
10108,463,98.55,M. V. del Rosario Street,residential,0
10108,12233,350.53,N. Reyes Street,residential,0
10109,11973,39.53,,secondary_link,1
10109,9497,38.38,Carlos P. Garcia Avenue,secondary,0
10109,41,28.31,Carlos P. Garcia Avenue,secondary,0
10110,243,18.49,Lieutenant J. Francisco Street,residential,0
10111,7399,63.05,Katipunan Avenue,primary,1
10111,11281,393.61,Rielinton Street,residential,0
10112,11067,19.46,Mindanao Avenue,tertiary,1
10112,9696,48.67,Ayala Malls TriNoma Access Road,unclassified,1
10113,6616,78.36,Alley A,residential,0
10113,10115,49.65,Pampanga,residential,0
10113,6714,59.46,Pampanga,residential,0
10114,11782,22.46,Bicol,residential,0
10114,6687,29.34,Bicol,residential,0
10114,10115,73.31,Alley B,residential,0
10115,6403,41.26,Pampanga,residential,0
10115,10113,49.65,Pampanga,residential,0
10115,10114,73.31,Alley B,residential,0
10116,6687,30.13,Bicol,residential,0
10116,6522,41.86,Bicol,residential,0
10116,6576,81.24,Alley D,residential,0
10116,10117,74.4,,residential,0
10117,6647,26.43,Bulacan,residential,0
10117,6727,27.21,Bulacan,residential,0
10117,10116,74.4,,residential,0
10118,6452,15.47,Blessing Street,residential,0
10119,13539,16.55,Yakal Street,residential,1
10120,3501,38.55,Narra Street,residential,0
10120,3493,115.43,Almaciga Street,residential,1
10120,3509,44.2,Almaciga Street,residential,0
10121,3497,126.48,Narra Street,residential,0
10122,3490,215.33,Berlin Avenue,residential,0
10123,2799,70.21,Kamias Road,secondary,0
10123,44,39.11,"['Kamias Road', 'Kamuning Road']",secondary,0
10123,8615,120.9,EDSA,primary,1
10124,7673,167.04,EDSA,primary,1
10124,10125,36.49,,primary_link,0
10125,10070,42.53,EDSA,primary,1
10125,10124,36.49,,primary_link,0
10126,2330,161.62,Don Gregorio Street,residential,0
10127,2331,111.53,Doña Isidora Street,residential,0
10128,1874,36.4,Colonel Bonny Serrano Avenue,secondary,0
10128,1867,236.25,2nd Avenue,residential,1
10128,10129,50.72,Colonel Bonny Serrano Avenue,secondary,0
10129,7751,9.43,General de los Reyes Street,unclassified,0
10129,10128,50.72,Colonel Bonny Serrano Avenue,secondary,0
10129,10229,110.82,Colonel Bonny Serrano Avenue,secondary,0
10130,13048,11.8,20th Avenue,secondary,0
10130,1241,206.64,20th Avenue,secondary,0
10130,10226,103.63,Colonel Bonny Serrano Avenue,secondary,1
10131,1306,74.21,6th Camarilla Street,residential,0
10131,10132,46.59,Colonel Bonny Serrano Avenue,secondary,1
10132,1309,68.01,5th Camarilla Street,residential,0
10132,9705,101.34,Colonel Bonny Serrano Avenue,secondary,1
10133,13049,11.33,14th Avenue,residential,1
10133,10134,96.42,Colonel Bonny Serrano Avenue,secondary,1
10134,10135,94.42,Colonel Bonny Serrano Avenue,secondary,1
10134,1252,237.87,13th Avenue,residential,1
10135,13051,9.43,12th Avenue,residential,0
10135,10139,53.85,Colonel Bonny Serrano Avenue,secondary,1
10135,1255,223.73,12th Avenue,residential,0
10136,10228,69.79,Colonel Bonny Serrano Avenue,secondary,1
10136,1263,167.08,7th Avenue,residential,0
10137,10227,70.27,Colonel Bonny Serrano Avenue,secondary,1
10137,1259,193.75,9th Avenue,tertiary,1
10138,10137,72.85,Colonel Bonny Serrano Avenue,secondary,1
10138,13053,8.98,10th Avenue,residential,0
10138,1257,206.25,10th Avenue,residential,0
10139,13052,9.2,11th Avenue,residential,0
10139,10138,56.35,Colonel Bonny Serrano Avenue,secondary,1
10139,1272,215.34,11th Avenue,residential,0
10140,12798,3.74,Tandang Sora Avenue,residential,1
10140,9718,21.92,Tandang Sora Avenue,residential,0
10141,10151,55.96,Tandang Sora Avenue,primary,1
10142,10141,86.43,,primary_link,1
10142,10140,17.49,,primary_link,1
10143,10156,48.51,Commonwealth Avenue,primary,1
10143,8715,68.66,,primary_link,1
10144,8715,94.28,,primary_link,1
10144,10145,100.27,,primary_link,1
